appid,date,newinstalls,predictionloss,daureal,maureal,category,ratings,daily_ratings,reviews,daily_reviews
com.app.50760,2024-01-12,355,676,41516,167439,BUSINESS,58604,16,11156,0
com.app.54019,2024-01-12,389,4962,5327,73757,SHOPPING,2114,6,273,0
com.app.45949,2024-01-12,10691,39377,476659,3532380,OTHERS,488826,1562,43155,106
com.app.87209,2024-01-12,40,1957,4355,49983,FINANCE,2481,18,494,1
com.app.62062,2024-01-12,871,3478,25266,441071,SHOPPING,52829,18,1861,1
com.app.37541,2024-01-12,3454,3680,40548,430136,SHOPPING,155585,5,47494,3
com.app.13655,2024-01-12,882,1608,17551,75598,FINANCE,62702,-4,26363,-4
com.app.92210,2024-01-12,568,4173,9755,102963,TRAVEL_AND_LOCAL,8864,2,3550,2
com.app.45088,2024-01-12,14757,85698,4211520,12373158,FINANCE,2640690,2384,461507,158
com.app.31404,2024-01-12,527,1448,10743,41258,FINANCE,13238,1,6925,1
com.app.97802,2024-01-12,191,9973,5426,54318,OTHERS,2422,7,1022,0
com.app.23207,2024-01-12,1006,7153,38480,319687,FOOD_AND_DRINK,110847,2,27953,1
com.app.48065,2024-01-12,18012,22621,657050,4059591,SHOPPING,525238,226,101359,1
com.app.58221,2024-01-12,1204,9940,103142,709051,OTHERS,92441,59,17724,6
com.app.36145,2024-01-12,6426,13575,228119,1829986,SHOPPING,188044,35,70240,8
com.app.91525,2024-01-12,155,6683,5282,64064,TRAVEL_AND_LOCAL,3880,2,709,1
com.app.18251,2024-01-12,510,2167,49461,248734,FINANCE,75183,87,15681,4
com.app.64634,2024-01-12,109,2026,1215,15237,TRAVEL_AND_LOCAL,542,0,335,0
com.app.37873,2024-01-12,561,14724,31991,283350,OTHERS,46781,4,16398,4
com.app.37962,2024-01-12,3287,8270,154368,1400355,TRAVEL_AND_LOCAL,82270,25,39152,5
com.app.91093,2024-01-12,4722,15247,422240,2451703,FINANCE,169165,35,94842,13
com.app.88832,2024-01-12,1331,4450,18002,176479,SHOPPING,5904,16,2511,1
com.app.38566,2024-01-12,1589,4964,96829,490315,BUSINESS,75291,101,24484,10
com.app.72306,2024-01-12,619,7757,36004,246803,BUSINESS,34310,6,14616,2
com.app.96938,2024-01-12,0,6601,43664,204586,OTHERS,43738,15,15374,1
com.app.47280,2024-01-12,24602,64625,8644907,21391797,FINANCE,6372601,1900,1465411,38
com.app.88311,2024-01-12,746,2371,10871,62470,FINANCE,4226,12,664,1
com.app.97976,2024-01-12,870,9028,7675,88355,SHOPPING,8129,17,3060,0
com.app.72656,2024-01-12,1517,7236,66953,424470,OTHERS,45881,14,8881,3
com.app.19872,2024-01-12,504,1804,34488,235635,OTHERS,43390,21,5012,1
com.app.90842,2024-01-12,849,1696,39140,159716,FINANCE,41355,12,21696,0
com.app.78794,2024-01-12,54521,150189,6729047,21900950,FINANCE,2118353,1361,956979,383
com.app.38543,2024-01-12,754,6759,5182,104435,SHOPPING,18854,2,7283,2
com.app.47938,2024-01-12,713,1832,2149,33746,SHOPPING,2654,0,1213,0
com.app.89044,2024-01-12,72,1942,1736,10423,FINANCE,1307,1,808,0
com.app.85803,2024-01-12,115,888,5401,63454,BUSINESS,3209,4,857,0
com.app.81754,2024-01-12,178,7173,7666,77581,TRAVEL_AND_LOCAL,699,0,405,0
com.app.88484,2024-01-12,23203,82646,2381758,11713402,SHOPPING,1934547,319,688360,-5
com.app.89034,2024-01-12,891,1688,37330,364657,OTHERS,2538,1,1606,1
com.app.53788,2024-01-12,179,1402,1462,19313,OTHERS,12725,0,5832,0
com.app.16773,2024-01-12,5415,13856,431770,2473982,FINANCE,110424,19,62370,13
com.app.92275,2024-01-12,4843,6080,83175,722678,SHOPPING,224274,52,28062,3
com.app.31153,2024-01-12,18526,51804,1863239,5874870,FINANCE,1045338,724,183266,58
com.app.20657,2024-01-12,234,1908,4401,28465,OTHERS,7653,1,1310,0
com.app.90856,2024-01-12,458,2228,23538,167110,FINANCE,15586,7,6755,3
com.app.34625,2024-01-12,687,2277,27753,170313,FINANCE,8274,5,2921,1
com.app.78762,2024-01-12,177,12651,92312,183509,OTHERS,89079,0,33862,0
com.app.79754,2024-01-12,639,5960,11038,171265,OTHERS,99847,183,6659,15
com.app.60633,2024-01-12,427,10326,42520,424489,OTHERS,176655,4,18347,5
com.app.17441,2024-01-12,1614,3935,31464,320106,SHOPPING,34514,38,4850,4
com.app.50679,2024-01-12,384,1476,13058,141654,FINANCE,28903,26,9164,3
com.app.63770,2024-01-12,4428,5622,297481,1763129,FINANCE,252212,228,42423,29
com.app.55621,2024-01-12,5678,18262,358377,1626971,FINANCE,240535,71,129560,30
com.app.39929,2024-01-12,2638,4878,443895,2122978,FINANCE,89023,18,38708,11
com.app.82889,2024-01-12,77,1965,1130,13095,FINANCE,1756,3,515,0
com.app.88516,2024-01-12,576,8528,1238,15476,OTHERS,2453,3,313,0
com.app.50792,2024-01-12,18,1407,8705,110925,FINANCE,10103,0,4818,0
com.app.80569,2024-01-12,610,4341,13375,175183,SHOPPING,140033,75,14256,3
com.app.91390,2024-01-12,2891,18793,38263,185289,BUSINESS,159957,99,105191,40
com.app.55537,2024-01-12,106,10250,43664,204586,OTHERS,2269,2,1226,0
com.app.83359,2024-01-12,2245,3693,114290,582553,SHOPPING,35987,11,13028,2
com.app.65216,2024-01-12,1536,5553,11804,187736,FINANCE,9927,1,4352,1
com.app.27567,2024-01-12,1104,1614,7868,125066,TRAVEL_AND_LOCAL,2495,2,1417,3
com.app.21397,2024-01-12,2479,9812,51247,527938,OTHERS,130105,15,48676,6
com.app.18711,2024-01-13,1364,2106,88167,453665,BUSINESS,56435,19,14988,4
com.app.86367,2024-01-13,1824,2387,88609,646105,FINANCE,42600,24,18423,5
com.app.88509,2024-01-13,48762,26241,4247644,23846335,OTHERS,965420,356,498404,149
com.app.93131,2024-01-13,196,1343,12456,32716,BUSINESS,2966,1,1246,0
com.app.19821,2024-01-13,4357,27169,581681,5022903,FOOD_AND_DRINK,802881,9,278266,3
com.app.36257,2024-01-13,8031,8397,600628,1969113,BUSINESS,97964,67,57092,25
com.app.15675,2024-01-13,3648,2463,99908,773968,FINANCE,552622,455,85799,158
com.app.35851,2024-01-13,1510,9699,14374,185567,OTHERS,24608,4,6191,3
com.app.60770,2024-01-13,217,1343,16705,39161,FOOD_AND_DRINK,3571,1,1719,0
com.app.68015,2024-01-13,3251,27147,120495,1298775,OTHERS,554848,48,136321,22
com.app.84714,2024-01-13,1533,14209,159532,1009624,OTHERS,341073,261,59113,4
com.app.78470,2024-01-13,3402,3601,22629,451898,SHOPPING,98577,37,27540,9
com.app.64140,2024-01-13,792,5338,87402,750111,SHOPPING,202436,104,26477,2
com.app.87362,2024-01-13,5980,27333,210791,829756,OTHERS,664211,10,257901,-13
com.app.93571,2024-01-13,20570,117165,3167879,13992332,OTHERS,1050946,1049,320121,89
com.app.61743,2024-01-13,1333,2785,52805,501437,SHOPPING,202394,53,47878,3
com.app.17806,2024-01-13,7049,48451,256568,3595385,OTHERS,688262,325,169084,32
com.app.82896,2024-01-13,1216,2862,16529,190446,FINANCE,16354,50,3455,9
com.app.77385,2024-01-13,3058,3969,311555,1945435,FINANCE,202259,334,79837,14
com.app.80525,2024-01-13,962,5080,11680,229096,FINANCE,287793,-7,158690,-6
com.app.21603,2024-01-13,4099,7524,448969,6936240,FINANCE,63181,113,18725,19
com.app.31679,2024-01-13,2164,4883,213349,1329701,FINANCE,280769,201,140065,1
com.app.32607,2024-01-13,663,2108,81786,529012,FINANCE,82666,149,21356,16
com.app.33540,2024-01-13,7824,9345,594978,3674344,FINANCE,233220,595,82717,26
com.app.62109,2024-01-13,10299,20182,1216558,7041506,FINANCE,827939,1298,317217,53
com.app.41189,2024-01-13,13991,81443,6834557,19087717,FINANCE,3523527,1927,953175,69
com.app.19772,2024-01-13,1539,5747,266424,889749,FINANCE,181894,66,56268,2
com.app.80610,2024-01-13,10876,125784,899477,10347430,BUSINESS,897969,332,360830,52
com.app.44002,2024-01-13,243,9784,19368,152427,TRAVEL_AND_LOCAL,8155,21,3359,4
com.app.23305,2024-01-13,35510,124746,5519829,28834877,OTHERS,2552607,688,1134408,240
com.app.99432,2024-01-13,8559,13485,1073476,3018404,BUSINESS,245627,53,138824,13
com.app.24343,2024-01-13,2259,8479,18018,223442,TRAVEL_AND_LOCAL,14374,27,4383,2
com.app.36648,2024-01-13,414,1767,244236,683386,FINANCE,146680,45,46115,7
com.app.85231,2024-01-13,439,1586,12235,71139,FINANCE,36512,7,21548,2
com.app.59245,2024-01-13,326,1482,11425,183496,FINANCE,7173,2,3990,3
com.app.31454,2024-01-13,199,1444,2596,53303,OTHERS,1131,1,694,1
com.app.31097,2024-01-13,1757,6657,9574,3266,TRAVEL_AND_LOCAL,8571,9,3206,1
com.app.95194,2024-01-13,11555,29885,605876,4742448,SHOPPING,538946,383,213891,22
com.app.60423,2024-01-13,2515,6305,66449,649536,SHOPPING,83967,31,42115,4
com.app.48189,2024-01-13,102,1163,6872,43750,FINANCE,24455,7,9113,1
com.app.22262,2024-01-13,2897,5339,82386,658095,FINANCE,85905,115,17571,12
com.app.37904,2024-01-13,11561,24796,45021,459126,SHOPPING,1165,82,422,20
com.app.74794,2024-01-13,5105,12533,168671,1640388,SHOPPING,203124,10,73263,0
com.app.72653,2024-01-13,1027,1509,17449,107007,FINANCE,36145,7,15305,1
com.app.55481,2024-01-13,1874,2983,21337,290409,FINANCE,47737,21,25463,5
com.app.65327,2024-01-13,3178,4524,54396,583613,SHOPPING,199371,21,66261,2
com.app.96897,2024-01-13,1213,2783,30387,313532,FINANCE,11409,11,5371,5
com.app.40009,2024-01-13,722,1767,86272,302829,OTHERS,63584,9,25263,0
com.app.68335,2024-01-13,412,1348,7447,68805,FINANCE,4751,2,3229,1
com.app.95243,2024-01-13,1953,3238,69623,535135,FINANCE,27433,15,15247,3
com.app.14509,2024-01-13,4387,47967,1180783,5835136,FINANCE,1251555,740,585883,73
com.app.66274,2024-01-13,364,581,10714,78582,BUSINESS,22260,1,12708,0
com.app.71740,2024-01-13,100,1205,3580,34457,FINANCE,8329,0,4353,0
com.app.37148,2024-01-13,313,1195,11536,52085,FINANCE,15896,4,8617,1
com.app.64353,2024-01-13,790,1838,249539,727454,FINANCE,24086,5,9262,0
com.app.94251,2024-01-13,1018,1232,43486,207322,FINANCE,67895,23,17146,11
com.app.95444,2024-01-13,444,1398,2133,35034,FINANCE,2799,2,1051,0
com.app.97988,2024-01-13,362,5999,6902,58880,SHOPPING,10747,0,4232,0
com.app.64851,2024-01-13,134,1428,5143,80339,FINANCE,10208,11,1165,0
com.app.24391,2024-01-13,65,2587,42354,72828,OTHERS,1247,16,753,16
com.app.36612,2024-01-13,299,4817,21988,176657,SHOPPING,1244,6,507,2
com.app.24438,2024-01-13,4949,10447,48918,577104,OTHERS,75375,65,29369,12
com.app.59849,2024-01-13,2124,16865,33739,568423,OTHERS,1474347,-66,375125,-57
com.app.30329,2024-01-13,23650,78069,935158,10202791,FOOD_AND_DRINK,1406120,1323,170466,64
com.app.64764,2024-01-13,1308,2325,15438,150432,FINANCE,41663,4,15429,3
com.app.50760,2024-01-13,365,633,29898,167346,BUSINESS,58620,10,11155,0
com.app.54019,2024-01-13,407,4905,5775,73183,SHOPPING,2120,1,273,1
com.app.45949,2024-01-13,10692,37856,427364,3563461,OTHERS,490388,1242,43261,85
com.app.87209,2024-01-13,40,1408,3266,48548,FINANCE,2499,12,495,3
com.app.62062,2024-01-13,871,3359,26599,432044,SHOPPING,52847,28,1862,1
com.app.37541,2024-01-13,3469,3598,38905,429975,SHOPPING,155590,11,47491,2
com.app.13655,2024-01-13,882,1574,14827,75613,FINANCE,62694,3,26358,0
com.app.92210,2024-01-13,570,4102,9155,102528,TRAVEL_AND_LOCAL,8866,4,3552,1
com.app.45088,2024-01-13,14276,82689,3926454,12400532,FINANCE,2643074,2044,461665,125
com.app.31404,2024-01-13,232,1173,9353,41465,FINANCE,13239,1,6924,0
com.app.97802,2024-01-13,191,10137,4015,54574,OTHERS,2429,0,1022,0
com.app.23207,2024-01-13,1002,7221,42128,319135,FOOD_AND_DRINK,110849,5,27954,0
com.app.48065,2024-01-13,8053,25964,620141,4054408,SHOPPING,525464,200,101360,17
com.app.58221,2024-01-13,1201,9414,75009,714371,OTHERS,92500,34,17730,4
com.app.36145,2024-01-13,6426,12854,218480,1821325,SHOPPING,188079,44,70248,11
com.app.91525,2024-01-13,155,6732,4947,64112,TRAVEL_AND_LOCAL,3882,4,710,0
com.app.18251,2024-01-13,510,1795,36392,249059,FINANCE,75270,39,15685,5
com.app.64634,2024-01-13,103,1620,1032,15140,TRAVEL_AND_LOCAL,542,1,335,0
com.app.37873,2024-01-13,561,14478,27970,284444,OTHERS,46785,8,16402,9
com.app.37962,2024-01-13,1065,8026,131535,1398235,TRAVEL_AND_LOCAL,82295,24,39157,10
com.app.91093,2024-01-13,4611,14432,422240,2451703,FINANCE,169200,37,94855,14
com.app.88832,2024-01-13,963,4579,18002,176479,SHOPPING,5920,15,2512,3
com.app.38566,2024-01-13,1589,4558,71157,493067,BUSINESS,75392,58,24494,5
com.app.72306,2024-01-13,619,7173,26654,246368,BUSINESS,34316,0,14614,2
com.app.96938,2024-01-13,0,6283,40857,208678,OTHERS,43753,4,15375,0
com.app.47280,2024-01-13,23615,60447,7364403,21379196,FINANCE,6374501,1069,1465449,18
com.app.88311,2024-01-13,746,1811,7066,62650,FINANCE,4238,13,665,1
com.app.97976,2024-01-13,870,8957,6279,88529,SHOPPING,8146,11,3060,1
com.app.72656,2024-01-13,1444,8643,46004,423548,OTHERS,45895,9,8884,2
com.app.19872,2024-01-13,504,1710,26871,234610,OTHERS,43411,11,5013,5
com.app.90842,2024-01-13,883,1685,35582,160891,FINANCE,41367,1,21696,0
com.app.78794,2024-01-13,46501,141684,6399340,21916640,FINANCE,2119714,1157,957362,154
com.app.38543,2024-01-13,754,6412,5844,104404,SHOPPING,18853,3,7285,1
com.app.47938,2024-01-13,720,1432,2059,33798,SHOPPING,2654,0,1213,0
com.app.89044,2024-01-13,72,1399,1368,10348,FINANCE,1308,0,808,0
com.app.85803,2024-01-13,115,779,3770,63464,BUSINESS,3213,3,857,0
com.app.88484,2024-01-13,25142,80764,2317996,11739840,SHOPPING,1934866,309,688329,-11
com.app.81754,2024-01-13,178,6830,6546,77580,TRAVEL_AND_LOCAL,699,1,405,1
com.app.89034,2024-01-13,480,1398,41617,364268,OTHERS,2539,1,1607,4
com.app.53788,2024-01-13,176,1174,1198,19473,OTHERS,12725,0,5832,0
com.app.16773,2024-01-13,5415,13987,431770,2473982,FINANCE,110443,22,62383,4
com.app.92275,2024-01-13,5246,5539,75551,720688,SHOPPING,224326,55,28061,3
com.app.31153,2024-01-13,17690,45800,1792106,5876395,FINANCE,1046062,673,183324,51
com.app.20657,2024-01-13,240,1369,3568,28621,OTHERS,7654,2,1310,0
com.app.90856,2024-01-13,458,2034,23538,167110,FINANCE,15593,4,6758,1
com.app.34625,2024-01-13,714,1840,16512,170483,FINANCE,8279,2,2922,2
com.app.78762,2024-01-13,177,11154,84423,183648,OTHERS,89079,0,33862,1
com.app.79754,2024-01-13,639,5437,9422,171808,OTHERS,100030,163,6674,17
com.app.60633,2024-01-13,426,10902,26866,423811,OTHERS,176659,7,18352,1
com.app.17441,2024-01-13,1615,3819,31464,320106,SHOPPING,34552,39,4854,2
com.app.50679,2024-01-13,384,1255,9752,141657,FINANCE,28929,9,9167,1
com.app.63770,2024-01-13,4875,6200,234971,1762535,FINANCE,252440,226,42452,20
com.app.55621,2024-01-13,5848,14659,310794,1627363,FINANCE,240606,65,129590,15
com.app.39929,2024-01-13,2639,5170,400053,2123275,FINANCE,89041,28,38778,13
com.app.82889,2024-01-13,77,1393,1033,12917,FINANCE,1759,1,515,0
com.app.88516,2024-01-13,576,8202,1309,15581,OTHERS,2456,2,314,0
com.app.50792,2024-01-13,18,1176,8066,110849,FINANCE,10100,0,4815,0
com.app.80569,2024-01-13,619,4306,14026,175923,SHOPPING,140108,75,14259,3
com.app.91390,2024-01-13,2908,18634,34359,186020,BUSINESS,160056,76,105231,21
com.app.55537,2024-01-13,106,9249,40857,208678,OTHERS,2271,2,1226,0
com.app.83359,2024-01-13,1920,3605,121698,584258,SHOPPING,35998,11,13030,3
com.app.65216,2024-01-13,1512,3835,10835,186492,FINANCE,9928,2,4350,1
com.app.27567,2024-01-13,2373,2306,8193,124980,TRAVEL_AND_LOCAL,2497,3,1420,1
com.app.21397,2024-01-13,2479,9538,52804,529724,OTHERS,130120,9,48682,4
com.app.86367,2024-01-15,1813,2410,97686,641219,FINANCE,42638,25,18441,16
com.app.18711,2024-01-15,1364,2161,93612,458541,BUSINESS,56473,25,14998,11
com.app.36257,2024-01-15,8168,8492,608690,1965785,BUSINESS,98057,34,57143,45
com.app.93131,2024-01-15,510,1768,12112,32768,BUSINESS,2968,0,1246,0
com.app.19821,2024-01-15,17339,26527,485777,4983055,FOOD_AND_DRINK,802890,9,278261,1
com.app.15675,2024-01-15,3697,2582,120213,770551,FINANCE,553451,489,86147,231
com.app.60770,2024-01-15,223,1784,15344,39167,FOOD_AND_DRINK,3572,0,1720,0
com.app.35851,2024-01-15,1510,9437,15158,186769,OTHERS,24628,7,6194,1
com.app.88509,2024-01-15,47784,27810,3825945,23665245,OTHERS,966128,395,498728,139
com.app.68015,2024-01-15,3195,27983,134410,1285902,OTHERS,554938,46,136360,33
com.app.87362,2024-01-15,8483,26693,213311,836432,OTHERS,664230,10,257871,-17
com.app.64140,2024-01-15,792,6721,79085,751703,SHOPPING,202646,113,26488,8
com.app.61743,2024-01-15,1394,2606,49173,501716,SHOPPING,202502,74,47878,2
com.app.84714,2024-01-15,1553,14754,158467,1012142,OTHERS,341555,236,59130,11
com.app.78470,2024-01-15,3402,3304,23868,448881,SHOPPING,98639,23,27564,17
com.app.93571,2024-01-15,21265,109788,3299298,14130858,OTHERS,1053011,850,320264,78
com.app.17806,2024-01-15,7192,30312,428190,3616939,OTHERS,688806,517,169181,64
com.app.82896,2024-01-15,1216,5270,25563,197696,FINANCE,16441,92,3486,19
com.app.62109,2024-01-15,10344,18859,1622402,7046293,FINANCE,830354,2169,317334,101
com.app.32607,2024-01-15,2411,2124,109625,528811,FINANCE,82942,380,21420,24
com.app.80525,2024-01-15,962,5238,14112,227827,FINANCE,287773,-8,158675,-7
com.app.77385,2024-01-15,3032,3337,442776,1947614,FINANCE,202912,624,79886,33
com.app.21603,2024-01-15,2775,7670,457307,6937619,FINANCE,63375,208,18780,23
com.app.33540,2024-01-15,7750,11631,773305,3677202,FINANCE,234308,986,82795,63
com.app.31679,2024-01-15,5678,6179,292374,1327139,FINANCE,281151,386,140078,21
com.app.19772,2024-01-15,1314,5506,456263,889973,FINANCE,182014,180,56271,0
com.app.41189,2024-01-15,13992,66478,8122855,19089170,FINANCE,3523206,1392,953010,-3
com.app.80610,2024-01-15,10876,128627,1294201,10381775,BUSINESS,898504,388,360987,103
com.app.44002,2024-01-15,243,8969,21890,154942,TRAVEL_AND_LOCAL,8216,19,3365,1
com.app.23305,2024-01-15,35267,125646,5415533,28713410,OTHERS,2553904,672,1134912,255
com.app.99432,2024-01-15,8720,14827,1096926,3020926,BUSINESS,245695,49,138865,39
com.app.24343,2024-01-15,2175,8834,19920,228726,TRAVEL_AND_LOCAL,14421,15,4385,2
com.app.31454,2024-01-15,199,1482,5479,54011,OTHERS,1133,0,695,0
com.app.36648,2024-01-15,414,2000,364878,683198,FINANCE,146742,121,46123,12
com.app.59245,2024-01-15,326,1546,26913,185139,FINANCE,7178,4,3997,3
com.app.85231,2024-01-15,439,1693,18945,70314,FINANCE,36521,4,21555,2
com.app.31097,2024-01-15,1726,5774,10768,159215,TRAVEL_AND_LOCAL,8585,6,3210,6
com.app.95194,2024-01-15,11594,27234,649267,4711093,SHOPPING,539720,452,213944,56
com.app.60423,2024-01-15,2524,5616,70889,645303,SHOPPING,84030,31,42119,4
com.app.48189,2024-01-15,311,1566,8306,43524,FINANCE,24460,20,9113,0
com.app.22262,2024-01-15,2892,5587,84850,664287,FINANCE,86146,136,17598,22
com.app.74794,2024-01-15,5105,13024,177806,1622201,SHOPPING,203138,5,73260,8
com.app.37904,2024-01-15,11537,27332,58930,455423,SHOPPING,1334,78,457,8
com.app.72653,2024-01-15,1027,1487,20192,106251,FINANCE,36155,6,15307,8
com.app.55481,2024-01-15,2068,2702,24551,290492,FINANCE,47776,15,25470,9
com.app.65327,2024-01-15,3067,3747,60749,578627,SHOPPING,199408,15,66253,2
com.app.96897,2024-01-15,1213,3062,40333,307932,FINANCE,11431,16,5383,12
com.app.40009,2024-01-15,722,1793,85519,303456,OTHERS,63606,7,25265,1
com.app.68335,2024-01-15,416,1780,10291,68707,FINANCE,4754,1,3230,0
com.app.95243,2024-01-15,1953,3174,94265,535802,FINANCE,27450,9,15254,7
com.app.14509,2024-01-15,21846,45541,1341408,5821186,FINANCE,1252408,1149,586092,172
com.app.66274,2024-01-15,364,644,19133,79057,BUSINESS,22258,1,12706,1
com.app.71740,2024-01-15,100,1460,10438,34578,FINANCE,8329,0,4353,1
com.app.37148,2024-01-15,313,1402,13070,52138,FINANCE,15899,2,8619,2
com.app.64353,2024-01-15,790,2422,308948,728306,FINANCE,24084,4,9261,4
com.app.94251,2024-01-15,2075,1650,50731,207851,FINANCE,67938,17,17160,5
com.app.95444,2024-01-15,444,1926,3329,35326,FINANCE,2801,0,1051,0
com.app.97988,2024-01-15,362,6268,6946,58762,SHOPPING,10744,0,4231,0
com.app.64851,2024-01-15,134,2187,6601,80632,FINANCE,10228,14,1165,0
com.app.36612,2024-01-15,299,4687,21514,178324,SHOPPING,1258,11,510,2
com.app.24391,2024-01-15,65,9069,7971,71656,OTHERS,1467,30,771,8
com.app.59849,2024-01-15,2166,21652,56737,560261,OTHERS,1474214,-73,375010,-62
com.app.24438,2024-01-15,4973,9322,50896,581282,OTHERS,75500,49,29392,12
com.app.30329,2024-01-15,24490,72941,830245,10160193,FOOD_AND_DRINK,1408911,1318,170568,50
com.app.64764,2024-01-15,1762,2519,20256,151009,FINANCE,41667,4,15429,6
com.app.50760,2024-01-15,365,666,48511,167260,BUSINESS,58636,16,11155,1
com.app.54019,2024-01-15,403,4956,5845,71107,SHOPPING,2122,3,274,1
com.app.45949,2024-01-15,10693,36886,550682,3635484,OTHERS,492654,1689,43461,121
com.app.87209,2024-01-15,40,1936,4632,45159,FINANCE,2525,18,501,2
com.app.62062,2024-01-15,871,3526,19310,413523,SHOPPING,52891,0,1862,0
com.app.37541,2024-01-15,3464,3145,43956,427869,SHOPPING,155610,22,47495,1
com.app.13655,2024-01-15,882,1554,19098,75387,FINANCE,62696,-4,26356,-4
com.app.92210,2024-01-15,576,4301,9255,101266,TRAVEL_AND_LOCAL,8871,5,3554,0
com.app.45088,2024-01-15,15167,83926,4291757,12456584,FINANCE,2646637,2795,461961,190
com.app.31404,2024-01-15,248,1395,11152,41681,FINANCE,13241,0,6925,1
com.app.97802,2024-01-15,191,10623,5999,54631,OTHERS,2431,0,1022,1
com.app.23207,2024-01-15,1003,7728,30695,318264,FOOD_AND_DRINK,110859,3,27953,0
com.app.48065,2024-01-15,9026,27170,752683,4040498,SHOPPING,525837,215,101385,27
com.app.58221,2024-01-15,1202,9636,112977,728682,OTHERS,92549,56,17753,4
com.app.36145,2024-01-15,6426,11395,244860,1803046,SHOPPING,188165,47,70279,16
com.app.91525,2024-01-15,155,7327,5775,64463,TRAVEL_AND_LOCAL,3889,6,710,1
com.app.18251,2024-01-15,509,2337,55371,249765,FINANCE,75357,79,15702,39
com.app.64634,2024-01-15,103,2085,1172,14779,TRAVEL_AND_LOCAL,543,0,335,0
com.app.37962,2024-01-15,3029,8984,149175,1377732,TRAVEL_AND_LOCAL,82340,31,39184,26
com.app.37873,2024-01-15,561,14982,32506,287035,OTHERS,46803,7,16417,8
com.app.91093,2024-01-15,4635,15406,422240,2451703,FINANCE,169261,57,94907,17
com.app.88832,2024-01-15,979,4613,18002,176479,SHOPPING,5953,22,2519,2
com.app.38566,2024-01-15,1589,5096,101063,501524,BUSINESS,75488,74,24517,10
